,track_name,album,artist,release_date,length,popularity,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,time_signature_x,genre,danceability_y,energy_y,key_y,loudness_y,mode_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,time_signature_y,predicted_genre,actual_genre
11529,Underwater,Underwater,Ronnie Spiteri,2016-11-11,361056,10,0.879,0.8540000000000001,8,-7.782,0,0.0888,0.0309,0.934,0.1159999999999999,0.802,124.978,4,electronic,0.879,0.8540000000000001,8.0,-7.782,0.0,0.0888,0.0309,0.934,0.1159999999999999,0.802,124.978,4.0,4.0,4.0
11537,Cloud Atlas,Far,Moritz Guhling,2014-05-23,381111,0,0.8140000000000001,0.43700000000000006,9,-13.612,1,0.171,0.0247,0.937,0.0742,0.124,122.00399999999999,4,electronic,0.8140000000000001,0.43700000000000006,9.0,-13.612,1.0,0.171,0.0247,0.937,0.0742,0.124,122.00399999999999,4.0,4.0,4.0
11544,Imagination - Original Mix,The Fall EP,Nico Stojan,2017-08-21,612151,6,0.758,0.631,0,-11.498,1,0.0391,0.0126,0.389,0.11800000000000001,0.244,120.012,4,electronic,0.758,0.631,0.0,-11.498,1.0,0.0391,0.0126,0.389,0.11800000000000001,0.244,120.012,4.0,4.0,4.0
11546,Infinite Reflections - Jonas Woehl Remix,Infinite Reflections,Fynn,2017-08-25,443078,18,0.7170000000000001,0.85,0,-9.129,1,0.0474,0.00122,0.7040000000000001,0.139,0.535,122.007,4,electronic,0.7170000000000001,0.85,0.0,-9.129,1.0,0.0474,0.00122,0.7040000000000001,0.139,0.535,122.007,4.0,4.0,4.0
11550,Universe,Schneeweiß 8: Presented by Oliver Koletzki,Oliver Koletzki,2017-11-17,380106,8,0.887,0.8340000000000001,2,-7.441,0,0.253,0.129,0.718,0.64,0.294,123.96799999999999,4,electronic,0.887,0.8340000000000001,2.0,-7.441,0.0,0.253,0.129,0.718,0.64,0.294,123.96799999999999,4.0,4.0,4.0
11554,The Very Next Day - Adriatique Remix,Afternoons & Afterhours Remixes,Flowers and Sea Creatures,2014-11-03,548791,0,0.735,0.55,1,-10.472000000000001,0,0.045,5.31e-05,0.7559999999999999,0.1009999999999999,0.24,123.007,4,electronic,0.735,0.55,1.0,-10.472000000000001,0.0,0.045,5.31e-05,0.7559999999999999,0.1009999999999999,0.24,123.007,4.0,4.0,4.0
11561,Turn Around - Âme Remix,Turn Around,Sailor & I,2014-08-04,483760,39,0.54,0.6709999999999999,1,-12.017999999999999,0,0.033,0.16,0.519,0.0746,0.0972,122.999,4,electronic,0.54,0.6709999999999999,1.0,-12.017999999999999,0.0,0.033,0.16,0.519,0.0746,0.0972,122.999,4.0,4.0,4.0
11562,Disconnect - John Monkman Remix,Disconnect,Anaphase,2017-07-07,476081,6,0.653,0.447,11,-9.915,1,0.0363,0.513,0.524,0.096,0.10300000000000001,121.009,4,electronic,0.653,0.447,11.0,-9.915,1.0,0.0363,0.513,0.524,0.096,0.10300000000000001,121.009,4.0,4.0,4.0
11563,Maasai,Maasai,OC & Verde,2016-07-29,472400,31,0.7240000000000001,0.9179999999999999,4,-7.8660000000000005,0,0.0411,0.000133,0.887,0.0501,0.541,124.01100000000001,4,electronic,0.7240000000000001,0.9179999999999999,4.0,-7.8660000000000005,0.0,0.0411,0.000133,0.887,0.0501,0.541,124.01100000000001,4.0,4.0,4.0
11571,Deep Like - Britta Unders & Ravelli Remix,Ancient Lake Remixes,Jonas Saalbach,2016-06-16,477315,11,0.789,0.479,1,-13.213,1,0.051,0.0105,0.8290000000000001,0.0821,0.11800000000000001,124.012,4,electronic,0.789,0.479,1.0,-13.213,1.0,0.051,0.0105,0.8290000000000001,0.0821,0.11800000000000001,124.012,4.0,4.0,4.0
11572,Pattern of Greed - Jonathan Kaspar Remix,Pattern of Greed,youANDme,2018-02-09,503513,7,0.659,0.532,7,-11.597000000000001,1,0.0494,0.008490000000000001,0.861,0.0997,0.29100000000000004,123.025,4,electronic,0.659,0.532,7.0,-11.597000000000001,1.0,0.0494,0.008490000000000001,0.861,0.0997,0.29100000000000004,123.025,4.0,4.0,4.0
11573,Ruins,Revenge of the Whales,Avidus,2017-12-15,435246,6,0.882,0.354,4,-13.364,0,0.10800000000000001,0.048,0.873,0.0719,0.155,120.02600000000001,4,electronic,0.882,0.354,4.0,-13.364,0.0,0.10800000000000001,0.048,0.873,0.0719,0.155,120.02600000000001,4.0,4.0,4.0
11574,Connivence - Original Mix,Connivence EP,Oxia,2016-07-22,466048,27,0.721,0.433,11,-10.423,0,0.0418,0.000523,0.809,0.523,0.547,120.001,4,electronic,0.721,0.433,11.0,-10.423,0.0,0.0418,0.000523,0.809,0.523,0.547,120.001,4.0,4.0,4.0
11583,In My Head (feat. Fantastic Twins),Kompakt: Total 17,Various Artists,2017-09-01,419051,24,0.6659999999999999,0.439,0,-10.247,0,0.0322,0.0187,0.275,0.109,0.324,120.042,4,electronic,0.6659999999999999,0.439,0.0,-10.247,0.0,0.0322,0.0187,0.275,0.109,0.324,120.042,4.0,4.0,4.0
11587,Wonderland,Interstellar,The Dualz,2017-12-15,421951,4,0.665,0.7190000000000001,1,-10.052,1,0.0352,4.83e-05,0.914,0.0575,0.102,122.99700000000001,4,electronic,0.665,0.7190000000000001,1.0,-10.052,1.0,0.0352,4.83e-05,0.914,0.0575,0.102,122.99700000000001,4.0,4.0,4.0
11588,Red Sky,Unleashed EP,Definition,2018-02-23,425700,2,0.758,0.7929999999999999,10,-9.419,0,0.0632,0.00021400000000000002,0.8590000000000001,0.053,0.526,122.007,4,electronic,0.758,0.7929999999999999,10.0,-9.419,0.0,0.0632,0.00021400000000000002,0.8590000000000001,0.053,0.526,122.007,4.0,4.0,4.0
11590,Dead End - Tim Green Remix,Dead End,Atelier Francesco,2016-08-16,593667,34,0.7859999999999999,0.745,4,-10.106,0,0.0488,0.0006490000000000001,0.8220000000000001,0.0777,0.225,123.00399999999999,4,electronic,0.7859999999999999,0.745,4.0,-10.106,0.0,0.0488,0.0006490000000000001,0.8220000000000001,0.0777,0.225,123.00399999999999,4.0,4.0,4.0
11591,Crackle,Assembly 06,Shahin,2018-03-19,392495,0,0.722,0.521,5,-8.207,0,0.0555,0.0153,0.945,0.235,0.405,120.00200000000001,4,electronic,0.722,0.521,5.0,-8.207,0.0,0.0555,0.0153,0.945,0.235,0.405,120.00200000000001,4.0,4.0,4.0
11593,Dahnser,Hideaway EP,Pablo Bolivar,2017-03-31,428306,10,0.736,0.711,5,-8.583,1,0.0457,0.0009369999999999,0.898,0.138,0.44,121.986,4,electronic,0.736,0.711,5.0,-8.583,1.0,0.0457,0.0009369999999999,0.898,0.138,0.44,121.986,4.0,4.0,4.0
11601,Blue Hour - David Mayer Remix,Blue Hour - The Remixes,Nico Stojan,2016-04-15,503625,3,0.8170000000000001,0.708,10,-8.437000000000001,0,0.0428,0.00243,0.7509999999999999,0.0579999999999999,0.162,122.991,4,electronic,0.8170000000000001,0.708,10.0,-8.437000000000001,0.0,0.0428,0.00243,0.7509999999999999,0.0579999999999999,0.162,122.991,4.0,4.0,4.0
11602,For A Memory - Original Mix,For A Memory,Tim Green,2016-07-22,702514,21,0.805,0.662,10,-9.606,0,0.0508,9.6e-05,0.862,0.0487,0.805,122.007,4,electronic,0.805,0.662,10.0,-9.606,0.0,0.0508,9.6e-05,0.862,0.0487,0.805,122.007,4.0,4.0,4.0
11603,Sahara - Peter Makto & Gregory S Remix,Sahara,Alexey Union,2018-04-16,405853,4,0.8059999999999999,0.525,7,-13.517000000000001,1,0.0495,0.0020399999999999,0.9259999999999999,0.0959,0.213,123.01100000000001,4,electronic,0.8059999999999999,0.525,7.0,-13.517000000000001,1.0,0.0495,0.0020399999999999,0.9259999999999999,0.0959,0.213,123.01100000000001,4.0,4.0,4.0
11607,Only Time Remains,"Get Physical Music Presents: Body Language, Vol. 18 by Tim Green",Tim Green,2016-06-03,522635,10,0.72,0.639,8,-10.201,0,0.0406,0.0009789999999999,0.882,0.17300000000000001,0.17600000000000002,124.00299999999999,4,electronic,0.72,0.639,8.0,-10.201,0.0,0.0406,0.0009789999999999,0.882,0.17300000000000001,0.17600000000000002,124.00299999999999,4.0,4.0,4.0
11612,I Only Wear This Bonnet Here,"Catch the Groove, Vol. 4",Various Artists,2013-10-28,501227,1,0.8859999999999999,0.185,6,-11.689,0,0.132,0.0676,0.861,0.10300000000000001,0.428,121.006,4,electronic,0.8859999999999999,0.185,6.0,-11.689,0.0,0.132,0.0676,0.861,0.10300000000000001,0.428,121.006,4.0,4.0,4.0
11622,Homeland - &ME Remix,Nobody Knows Remixes,Joris Voorn,2015-06-16,544000,0,0.8540000000000001,0.846,11,-7.655,1,0.0481,0.0003799999999999,0.892,0.3379999999999999,0.8390000000000001,120.01799999999999,4,electronic,0.8540000000000001,0.846,11.0,-7.655,1.0,0.0481,0.0003799999999999,0.892,0.3379999999999999,0.8390000000000001,120.01799999999999,4.0,4.0,4.0
11628,Sutomore,Road To Montenegro,CIOZ,2018-06-22,522987,4,0.8390000000000001,0.5379999999999999,3,-10.222000000000001,0,0.124,0.0123,0.9129999999999999,0.0636,0.395,122.015,4,electronic,0.8390000000000001,0.5379999999999999,3.0,-10.222000000000001,0.0,0.124,0.0123,0.9129999999999999,0.0636,0.395,122.015,4.0,4.0,4.0
11632,Number One Hero - Peter Pardeike Remix,Number One Hero,Lehar,2016-03-18,512818,22,0.825,0.528,1,-9.485,1,0.0987,0.0352,0.8290000000000001,0.0473,0.2239999999999999,122.022,4,electronic,0.825,0.528,1.0,-9.485,1.0,0.0987,0.0352,0.8290000000000001,0.0473,0.2239999999999999,122.022,4.0,4.0,4.0
11634,Because You Move Me - Extended Mix,Because You Move Me,Tinlicker,2017-07-31,439000,44,0.883,0.371,5,-9.807,1,0.188,0.469,0.0163,0.109,0.145,123.054,4,electronic,0.883,0.371,5.0,-9.807,1.0,0.188,0.469,0.0163,0.109,0.145,123.054,4.0,4.0,4.0
11640,No Worries - Extended Mix,Twilight EP,Siege,2017-10-12,422002,3,0.81,0.7979999999999999,2,-6.1629999999999985,1,0.0465,0.00010800000000000001,0.894,0.0443,0.265,124.005,4,electronic,0.81,0.7979999999999999,2.0,-6.1629999999999985,1.0,0.0465,0.00010800000000000001,0.894,0.0443,0.265,124.005,4.0,4.0,4.0
11650,Same Road,Same Road EP,Rauschhaus,2018-11-19,372000,13,0.6579999999999999,0.701,5,-7.282999999999999,1,0.0322,9.350000000000001e-05,0.802,0.0513,0.287,120.001,4,electronic,0.6579999999999999,0.701,5.0,-7.282999999999999,1.0,0.0322,9.350000000000001e-05,0.802,0.0513,0.287,120.001,4.0,4.0,4.0
11656,Birds 1,The Birds,Alex Niggemann,2019-01-11,457900,6,0.856,0.561,2,-11.85,1,0.0942,0.00928,0.815,0.106,0.5,124.00200000000001,4,electronic,0.856,0.561,2.0,-11.85,1.0,0.0942,0.00928,0.815,0.106,0.5,124.00200000000001,4.0,4.0,4.0
11658,Stars,In Exchange For Everything,Umami,2019-01-18,398061,0,0.687,0.83,4,-9.789,0,0.0364,0.0155,0.713,0.0614,0.0224,117.995,4,electronic,0.687,0.83,4.0,-9.789,0.0,0.0364,0.0155,0.713,0.0614,0.0224,117.995,4.0,4.0,4.0
11671,Shanti Shanti - Original Mix,Everyou,Boatman,2018-10-26,368796,13,0.638,0.701,11,-9.838,1,0.0371,0.00639,0.8270000000000001,0.0884,0.252,119.00299999999999,4,electronic,0.638,0.701,11.0,-9.838,1.0,0.0371,0.00639,0.8270000000000001,0.0884,0.252,119.00299999999999,4.0,4.0,4.0
11672,Nous - Extended Mix,Nous / Kanjira,Kora (CA),2018-05-18,512333,18,0.812,0.696,1,-9.217,1,0.0667,0.0009460000000000001,0.907,0.0953,0.57,122.01100000000001,4,electronic,0.812,0.696,1.0,-9.217,1.0,0.0667,0.0009460000000000001,0.907,0.0953,0.57,122.01100000000001,4.0,4.0,4.0
11674,Ghost - Sam Goku Sleepwalker Remix,101 Remixed,Bird Noire,2018-03-05,521679,2,0.79,0.609,8,-11.703,0,0.0439,0.0063,0.4,0.0626,0.0868,118.999,4,electronic,0.79,0.609,8.0,-11.703,0.0,0.0439,0.0063,0.4,0.0626,0.0868,118.999,4.0,4.0,4.0
11679,City Lights,City Lights,Ripperton,2011-12-15,521226,2,0.856,0.392,4,-15.450999999999999,0,0.0634,0.228,0.642,0.192,0.402,120.00200000000001,4,electronic,0.856,0.392,4.0,-15.450999999999999,0.0,0.0634,0.228,0.642,0.192,0.402,120.00200000000001,4.0,4.0,4.0
11681,Birdsong - Super Flu Remix,"Fantast Remixes, Pt. 2",Claptone,2018-12-14,456393,0,0.722,0.585,11,-9.462,0,0.0434,0.00406,0.748,0.525,0.331,121.99600000000001,4,electronic,0.722,0.585,11.0,-9.462,0.0,0.0434,0.00406,0.748,0.525,0.331,121.99600000000001,4.0,4.0,4.0
11684,Cartago,Cartago,Luis Solé,2017-08-28,427047,5,0.425,0.662,5,-12.417,0,0.0566,0.0755,0.8859999999999999,0.11,0.253,122.031,4,electronic,0.425,0.662,5.0,-12.417,0.0,0.0566,0.0755,0.8859999999999999,0.11,0.253,122.031,4.0,0.0,4.0
11685,Diamonds And Pearls,Feel The Balance,Krawall,2017-07-14,399024,0,0.718,0.526,6,-9.571,0,0.1989999999999999,0.385,0.804,0.209,0.172,123.03200000000001,4,electronic,0.718,0.526,6.0,-9.571,0.0,0.1989999999999999,0.385,0.804,0.209,0.172,123.03200000000001,4.0,4.0,4.0
11687,Pegasus,Assembly 06,Shahin,2018-03-19,421250,0,0.775,0.581,6,-10.149,0,0.0976,0.0812,0.882,0.0689,0.366,123.009,4,electronic,0.775,0.581,6.0,-10.149,0.0,0.0976,0.0812,0.882,0.0689,0.366,123.009,4.0,4.0,4.0
11688,Illusions - DkA Remix,Illusions,Bellville,2017-02-20,532430,0,0.701,0.55,11,-13.987,0,0.0887,0.0762,0.8109999999999999,0.095,0.24,119.988,4,electronic,0.701,0.55,11.0,-13.987,0.0,0.0887,0.0762,0.8109999999999999,0.095,0.24,119.988,4.0,4.0,4.0
11690,Confused,Beentouched 34,Yarosslav,2018-08-31,337727,4,0.69,0.8109999999999999,7,-10.485999999999999,0,0.0473,0.11800000000000001,0.7659999999999999,0.21600000000000003,0.455,120.01299999999999,4,electronic,0.69,0.8109999999999999,7.0,-10.485999999999999,0.0,0.0473,0.11800000000000001,0.7659999999999999,0.21600000000000003,0.455,120.01299999999999,4.0,4.0,4.0
11705,Indenait,Indenait,Edu Imbernon,2018-09-24,577750,28,0.7020000000000001,0.865,8,-7.09,0,0.0304,0.000768,0.7070000000000001,0.10800000000000001,0.42200000000000004,121.005,4,electronic,0.7020000000000001,0.865,8.0,-7.09,0.0,0.0304,0.000768,0.7070000000000001,0.10800000000000001,0.42200000000000004,121.005,4.0,4.0,4.0
11706,No Dancers - Adam Port Remix,No Dancers (Adam Port Remix),Cubicolor,2019-06-18,405050,38,0.773,0.835,11,-9.508,0,0.0454,0.00663,0.794,0.122,0.0784,120.00299999999999,4,electronic,0.773,0.835,11.0,-9.508,0.0,0.0454,0.00663,0.794,0.122,0.0784,120.00299999999999,4.0,4.0,4.0
11708,Lost In Fades,Realm Of Consciousness Pt. IV,Various Artists,2019-06-21,338269,36,0.773,0.381,0,-12.31,1,0.0385,0.0893,0.657,0.109,0.4379999999999999,117.99799999999999,4,electronic,0.773,0.381,0.0,-12.31,1.0,0.0385,0.0893,0.657,0.109,0.4379999999999999,117.99799999999999,4.0,4.0,4.0
11710,Casado,Criminal Bassline: Various Artists I,Various Artists,2017-09-01,454624,0,0.8079999999999999,0.545,8,-9.731,1,0.0708,0.00187,0.89,0.0614,0.188,123.022,4,electronic,0.8079999999999999,0.545,8.0,-9.731,1.0,0.0708,0.00187,0.89,0.0614,0.188,123.022,4.0,4.0,4.0
11711,Black Hole - Extended Mix,Black Hole,Ben Böhmer,2019-10-15,351171,27,0.622,0.526,9,-10.869000000000002,1,0.0368,0.0586,0.428,0.2269999999999999,0.258,121.98899999999999,4,electronic,0.622,0.526,9.0,-10.869000000000002,1.0,0.0368,0.0586,0.428,0.2269999999999999,0.258,121.98899999999999,4.0,4.0,4.0
11716,Andromeda,Andromeda,Fat Cosmoe,2019-07-26,466437,4,0.856,0.425,9,-12.735,0,0.0505,0.203,0.8759999999999999,0.0986,0.0415,116.986,4,electronic,0.856,0.425,9.0,-12.735,0.0,0.0505,0.203,0.8759999999999999,0.0986,0.0415,116.986,4.0,4.0,4.0
11728,Emphatic,Emphatic EP,Apir,2019-09-06,547033,34,0.7659999999999999,0.685,2,-11.944,1,0.0544,0.000325,0.904,0.0706,0.0749,122.98899999999999,4,electronic,0.7659999999999999,0.685,2.0,-11.944,1.0,0.0544,0.000325,0.904,0.0706,0.0749,122.98899999999999,4.0,4.0,4.0
11731,Just Let Go,Just Let Go,Birds of Mind,2019-07-19,396000,39,0.8140000000000001,0.596,5,-12.210999999999999,0,0.0579,0.0147,0.887,0.0689,0.598,122.01100000000001,4,electronic,0.8140000000000001,0.596,5.0,-12.210999999999999,0.0,0.0579,0.0147,0.887,0.0689,0.598,122.01100000000001,4.0,4.0,4.0
11736,X Is Forever - Arina Mur Remix,Signature Series (Remixes Part 1),Paul Hazendonk,2019-06-10,414693,5,0.8,0.662,2,-9.934,1,0.129,0.000105,0.8490000000000001,0.0653,0.152,121.001,4,electronic,0.8,0.662,2.0,-9.934,1.0,0.129,0.000105,0.8490000000000001,0.0653,0.152,121.001,4.0,4.0,4.0
11751,Lost Love feat. Tobias Carshey,Lost Love,Jimi Jules,2016-06-24,501559,9,0.556,0.7090000000000001,11,-10.95,0,0.0378,0.00215,0.76,0.364,0.267,123.001,4,electronic,0.556,0.7090000000000001,11.0,-10.95,0.0,0.0378,0.00215,0.76,0.364,0.267,123.001,4.0,4.0,4.0
11755,Gone by the Morning,Gone by the Morning,Clara Moto,2017-01-31,359687,20,0.685,0.486,9,-12.616,0,0.0426,0.38,0.877,0.10800000000000001,0.195,120.007,4,electronic,0.685,0.486,9.0,-12.616,0.0,0.0426,0.38,0.877,0.10800000000000001,0.195,120.007,4.0,4.0,4.0
11756,Little Space,Brief Embrace,Aaron Ahrends,2014-05-09,341275,17,0.828,0.268,9,-14.673,0,0.0408,0.867,0.662,0.114,0.259,119.977,4,electronic,0.828,0.268,9.0,-14.673,0.0,0.0408,0.867,0.662,0.114,0.259,119.977,4.0,4.0,4.0
11759,Sakura,Halcyon Eyes,Ost & Kjex,2020-04-24,394582,2,0.657,0.5660000000000001,9,-10.229,0,0.0439,0.0707,0.8,0.207,0.31,125.99700000000001,4,electronic,0.657,0.5660000000000001,9.0,-10.229,0.0,0.0439,0.0707,0.8,0.207,0.31,125.99700000000001,4.0,4.0,4.0
11767,Once in a Blue Moon - Extended Mix,Once in a Blue Moon,Nils Hoffmann,2019-09-06,376038,51,0.799,0.5329999999999999,0,-9.074,1,0.0694,0.0021,0.862,0.0673,0.1119999999999999,123.97200000000001,4,electronic,0.799,0.5329999999999999,0.0,-9.074,1.0,0.0694,0.0021,0.862,0.0673,0.1119999999999999,123.97200000000001,4.0,4.0,4.0
11770,Grass Is Greener,Green Supreme,Phonique,2017-02-24,448399,37,0.8590000000000001,0.345,5,-11.388,0,0.0463,0.00199,0.0118,0.1119999999999999,0.34700000000000003,124.009,4,electronic,0.8590000000000001,0.345,5.0,-11.388,0.0,0.0463,0.00199,0.0118,0.1119999999999999,0.34700000000000003,124.009,4.0,4.0,4.0
11782,Clouds - David Hasert Remix,Scene from a Dream Remixes,Miyagi,2018-07-02,522835,0,0.833,0.759,1,-8.352,1,0.0811,0.163,0.785,0.11,0.34,122.012,4,electronic,0.833,0.759,1.0,-8.352,1.0,0.0811,0.163,0.785,0.11,0.34,122.012,4.0,4.0,4.0
11790,Tankwa Town,The Arc of Tension,Oliver Koletzki,2017-05-19,453506,54,0.736,0.401,7,-11.285,1,0.0476,0.102,0.293,0.0938,0.0543,100.008,4,electronic,0.736,0.401,7.0,-11.285,1.0,0.0476,0.102,0.293,0.0938,0.0543,100.008,4.0,4.0,4.0
11792,Caminando - Cioz Remix,Paradise EP,Yulia Niko,2019-10-18,419029,33,0.804,0.8270000000000001,11,-9.416,0,0.0507,0.000373,0.723,0.155,0.317,122.021,4,electronic,0.804,0.8270000000000001,11.0,-9.416,0.0,0.0507,0.000373,0.723,0.155,0.317,122.021,4.0,4.0,4.0
11808,jiyū,jiyū,tori dake,2021-01-04,396115,16,0.736,0.556,6,-11.548,1,0.06,0.0289999999999999,0.73,0.163,0.128,129.99,4,electronic,0.736,0.556,6.0,-11.548,1.0,0.06,0.0289999999999999,0.73,0.163,0.128,129.99,4.0,4.0,4.0
11809,Late Night,Reflections,AVEM,2020-11-13,365468,8,0.805,0.3879999999999999,2,-14.915999999999999,0,0.0566,0.529,0.9440000000000001,0.145,0.154,115.006,4,electronic,0.805,0.3879999999999999,2.0,-14.915999999999999,0.0,0.0566,0.529,0.9440000000000001,0.145,0.154,115.006,4.0,4.0,4.0
11836,Uitzicht,Uitzicht EP,Bakermat,2013-06-21,308928,0,0.807,0.425,7,-8.452,1,0.0656,0.0169,0.8909999999999999,0.0614,0.66,125.98700000000001,4,electronic,0.807,0.425,7.0,-8.452,1.0,0.0656,0.0169,0.8909999999999999,0.0614,0.66,125.98700000000001,4.0,4.0,4.0
11845,The Beach,The Beach,Mathieu Koss,2021-04-23,217377,50,0.616,0.674,1,-8.248,1,0.05,0.158,8.06e-05,0.214,0.278,121.926,4,electronic,0.616,0.674,1.0,-8.248,1.0,0.05,0.158,8.06e-05,0.214,0.278,121.926,4.0,4.0,4.0
11846,My Love,My Love,MVCA,2020-11-13,160505,53,0.6579999999999999,0.647,9,-7.73,0,0.0408,0.078,0.3279999999999999,0.175,0.4629999999999999,120.02600000000001,4,electronic,0.6579999999999999,0.647,9.0,-7.73,0.0,0.0408,0.078,0.3279999999999999,0.175,0.4629999999999999,120.02600000000001,4.0,4.0,4.0
11859,On My Side,On My Side (feat. Savoi),Hounded,2017-05-05,184152,0,0.6679999999999999,0.612,8,-6.664,1,0.0598,0.501,0.00011100000000000001,0.1159999999999999,0.49200000000000005,115.006,4,electronic,0.6679999999999999,0.612,8.0,-6.664,1.0,0.0598,0.501,0.00011100000000000001,0.1159999999999999,0.49200000000000005,115.006,4.0,0.0,4.0
11862,Falling Fire,Falling Fire,Forester,2020-11-13,208576,54,0.623,0.657,4,-8.285,1,0.0516,0.4379999999999999,0.109,0.0931,0.0776,127.036,4,electronic,0.623,0.657,4.0,-8.285,1.0,0.0516,0.4379999999999999,0.109,0.0931,0.0776,127.036,4.0,4.0,4.0
11866,The Sun - Klingande Remix Radio Edit,The Sun (Klingande Remix),Parov Stelar,2015,210375,56,0.612,0.7609999999999999,11,-6.7829999999999995,0,0.307,0.0935,0.355,0.146,0.46,124.928,4,electronic,0.612,0.7609999999999999,11.0,-6.7829999999999995,0.0,0.307,0.0935,0.355,0.146,0.46,124.928,4.0,4.0,4.0
11867,"Sunday - KlangTherapeuten ""Looking For Summer"" Remix",Sunday EP,Max Manie,2013-09-09,368000,56,0.655,0.54,3,-10.11,1,0.031,0.0178,0.86,0.0899,0.375,124.041,4,electronic,0.655,0.54,3.0,-10.11,1.0,0.031,0.0178,0.86,0.0899,0.375,124.041,4.0,4.0,4.0
11871,The Way We Used to Be,The Way We Used to Be,SRTW,2021-03-05,131400,57,0.6829999999999999,0.32,1,-18.611,1,0.146,0.723,0.000644,0.138,0.301,99.999,4,electronic,0.6829999999999999,0.32,1.0,-18.611,1.0,0.146,0.723,0.000644,0.138,0.301,99.999,4.0,5.0,4.0
11872,Panamalu,Panamalu,Fabio Carry,2015-10-22,217392,42,0.705,0.55,7,-6.4689999999999985,1,0.0355,0.115,0.0,0.149,0.449,114.992,4,electronic,0.705,0.55,7.0,-6.4689999999999985,1.0,0.0355,0.115,0.0,0.149,0.449,114.992,4.0,3.0,4.0
11905,I Feel So Bad,Layers,Kungs,2016-11-04,206960,64,0.762,0.821,9,-4.17,0,0.0389,0.205,0.00041900000000000005,0.259,0.769,122.999,4,electronic,0.762,0.821,9.0,-4.17,0.0,0.0389,0.205,0.00041900000000000005,0.259,0.769,122.999,4.0,4.0,4.0
11910,Out of Time,Out of Time,Tom Bailey,2021-02-26,195184,54,0.629,0.69,6,-5.319,1,0.0354,0.23600000000000002,2.7000000000000004e-06,0.40700000000000003,0.361,122.02,4,electronic,0.629,0.69,6.0,-5.319,1.0,0.0354,0.23600000000000002,2.7000000000000004e-06,0.40700000000000003,0.361,122.02,4.0,3.0,4.0
11913,Something Good - Radio Edit,Something Good (Radio Edit),MOUNT & Nicolas Haelg,2015-09-01,178536,37,0.813,0.809,2,-6.761,1,0.0706,0.0559,0.163,0.3329999999999999,0.47100000000000003,122.994,4,electronic,0.813,0.809,2.0,-6.761,1.0,0.0706,0.0559,0.163,0.3329999999999999,0.47100000000000003,122.994,4.0,4.0,4.0
11915,From Me To You - Edit,From Me To You,Yolanda Be Cool,2016-03-09,213086,0,0.633,0.956,3,-2.26,1,0.0358,0.10800000000000001,0.0402,0.0853,0.596,123.971,4,electronic,0.633,0.956,3.0,-2.26,1.0,0.0358,0.10800000000000001,0.0402,0.0853,0.596,123.971,4.0,4.0,4.0
11918,Beautiful Life (feat. Sandro Cavazza),Less Is More,Lost Frequencies,2016-10-21,161906,48,0.725,0.523,2,-6.494,0,0.0373,0.141,0.034,0.162,0.326,120.0,4,electronic,0.725,0.523,2.0,-6.494,0.0,0.0373,0.141,0.034,0.162,0.326,120.0,4.0,4.0,4.0
11926,Sunrise,Sunrise,On June,2016-10-28,192413,0,0.621,0.633,9,-7.3679999999999986,1,0.21,0.358,5.400000000000002e-06,0.1009999999999999,0.4379999999999999,116.206,4,electronic,0.621,0.633,9.0,-7.3679999999999986,1.0,0.21,0.358,5.400000000000002e-06,0.1009999999999999,0.4379999999999999,116.206,4.0,1.0,4.0
11933,Run - Lost Frequencies Radio Edit,Run (Lost Frequencies Radio Edit),Emma Bale,2015-07-24,195840,52,0.71,0.61,3,-6.316,1,0.0271,0.0371,0.0017800000000000001,0.133,0.457,125.01799999999999,4,electronic,0.71,0.61,3.0,-6.316,1.0,0.0271,0.0371,0.0017800000000000001,0.133,0.457,125.01799999999999,4.0,4.0,4.0
